RUA JOSE DE MOSSAMEDES	0	LAJEADO	S.PAULO	SP	-23,533255052	-46,408067181	Outros	13442
RUA LAURA DEL ROIO	1	CENTRO	BRAGANCA PAULISTA	SP	-22,957611836	-46,536415084	Via pública	26792
AVENIDA MARINA	232		MONGAGUA	SP	-24,095444846	-46,62463785	Comércio e serviços	27774
RUA MARÍLIA	60	VILA HORTOLÂNDIA	JUNDIAI	SP	-23,1695572085	-46,9099024214	Comércio e serviços	29913
RUA PINHEIRO MACHADO	210		S.ANDRE	SP	-23,6786983145	-46,5482222433	Outros	30632
RUA RAFAEL DE MARÇO	50	J TRÊS MARIAS	TABOAO DA SERRA	SP	-23,6189777398	-46,7748351251	Via pública	15962
Rua Cuitelao, 26	26	Recreio da Borda do Campo	S.ANDRE	SP			Outros	2950
RUA ESTRADA DO BANDEIRANTES	701		FERRAZ DE VASCONCELOS	SP	-23,551433885	-46,358973043	Via pública	13900
RUA MARIA MONTEIRO	1016	CAMBUI	CAMPINAS	SP	-22,8971607354	-47,0517723494	Via pública	35648
AVENIDA ANCHIETA	714		MARILIA	SP	-22,154318449	-49,95382188	Comércio e serviços	27811
RUA VINTE E QUATRO DE MAIO	70	REPUBLICA	S.PAULO	SP	-23,5444851519	-46,6393432595	Outros	23654
Rua das estrelas	100	Jd. Nova Conquista	S.PAULO	SP	-23,6237289384	-46,4647384968	Outros	5900
RUA DOUTOR FERNANDO COSTA	218		MAUA	SP	-23,6690557199	-46,4460457706	Outros	29620
RUA EUCLÍDES DA CUNHA	104	VILA MARTA	SOROCABA	SP	-23,5048259535	-47,4715260831	Via pública	31818
RUA ITU	521		S.BERNARDO DO CAMPO	SP	-23,6904282227	-46,5461577584	Outros	21106
AV. PERIMETRAL SUDOESTE	1262		CARAPICUIBA	SP	-23,532369599	-46,831707993	Outros	20303
RUA ALUÍSIO COIMBRA	70	RESIDENCIAL COLINA VERDE	S.ANDRE	SP	-23,6892475496	-46,5307216847	Outros	26279
AVENIDA JOSÉ ANTÔNIO DE ALMEIDA AMAZONAS	1137		S.ANDRE	SP	-23,6559844619	-46,5335757009	Outros	24023
RUA ERICO DE ABREU SODRÉ	0	CENTRO	PROMISSAO	SP	-21,5340630688	-49,8619128101	Via pública	30902
AVENIDA GENERAL EDGAR FACO	720	PIRITUBA	S.PAULO	SP	-23,5010059965	-46,7066906441	Outros	2356
RUA TITO	200	LAPA	S.PAULO	SP	-23,5281874278	-46,6931597557	Via pública	25874
RUA FRANCISCO GERALDO BAESSO	10	CENTRO	GUARATINGUETA	SP	-22,819560319	-45,1916209725	Comércio e serviços	5951
RUA DOUTOR JOSÉ LEITE PINHEIRO	199	VILA ROSA	ITU	SP	-23,262850946	-47,295496434	Outros	33506
RUA CAMARGO	93	BUTANTA	S.PAULO	SP	-23,5705463792	-46,7089760561	Outros	25472
PONTE DA VILA GUILHERME	10	PARI	S.PAULO	SP	-23,52408505	-46,611363905	Via pública	18838
RUA VEREADOR DÁRIO ANHAIO	166	JARDIM ALMIRA	MOGI GUACU	SP	-22,3488991273	-46,9353859916	Via pública	10293
RUA CRISTO REDENTOR	0	JD AQUINOPOLIS	PRESIDENTE PRUDENTE	SP	-22,129489942	-51,400926946	Via pública	15415
RUA CACHOEIRA MACARANDUBA	200	CIDADE TIRADENTES	S.PAULO	SP	-23,5746954196	-46,3977775721	Outros	11252
RODOVIA AIRTON SENA	0		GUARULHOS	SP	-23,47002523	-46,539278687	Rodovia/Estrada	2480
PRAÇA DA RESSURREICAO	1	VILA SONIA	S.PAULO	SP	-23,604832492	-46,731484079	Via pública	23446
AVENIDA DIVINO SALVADOR	132	MOEMA	S.PAULO	SP	-23,6040884208	-46,6608794155	Outros	5864
RUA ITAPETININGA	287		CAMPINAS	SP	-22,9233101995	-47,0936900845	Outros	2797
ESTRADA PINHEIRINHO NOVO	2150		ITAQUAQUECETUBA	SP	-23,4427253314	-46,3061713159	Outros	29317
RUA MARIA NAZARET	116	PAULISTA	PIRACICABA	SP	-22,740520014	-47,659399758	Via pública	20958
RUA POLIDORO DE OLIVEIRA BITENCOURT	150	ESPLANADA DOS BARREIROS	S.VICENTE	SP	-23,9655036988	-46,3997912758	Via pública	17880
RUA IGUARA	643	VILA PRUDENTE	S.PAULO	SP	-23,5971305414	-46,5557856286	Via pública	4146
RUA DOMINGOS PAIVA	600	BRÁS	S.PAULO	SP	-23,5468401771	-46,6166878467	Outros	8759
RUA ACHAIRA	524	JARDIM ANGELA	S.PAULO	SP	-23,697605746	-46,795432072	Outros	26200
AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS	7000	RAPOSO TAVARES	S.PAULO	SP	-23,5929592943	-46,7761893252	Via pública	16303
AVENIDA WASHINGTON LUIS	1415	SANTO AMARO	S.PAULO	SP	-23,6550579227	-46,6919040387	Via pública	22847
RUA NOVA JERUSALEM	837	CARRAO	S.PAULO	SP	-23,5480509702	-46,5496143803	Via pública	15662
RUA JAÚ	46	CENTRO	DIADEMA	SP	-23,6783250424	-46,6246331452	Via pública	15055
AVENIDA GIOVANNI GRONCHI	0		S.PAULO	SP	-23,625389368	-46,734291679	Outros	12011
RUA GUSTAVO RICO TORO	530	VISTA VERDE	S.JOSE DOS CAMPOS	SP	-23,1752095355	-45,8217061746	Via pública	4649
RUA ORLANDO JARDIM	89	VILA MEDEIROS	S.PAULO	SP	-23,4913405677	-46,5738078387	Outros	5592
avenida guilherme campos	500	jd santa genebra	CAMPINAS	SP	-22,845999048	-47,086529227	Outros	22542
RUA BERNARDINO DE CAMPOS	359	JARDIM MESQUITA	JACAREI	SP	-23,3034674628	-45,964935165	Via pública	1145
RUA PARÁ	1	JD SANTA LUZIA	RIBEIRAO PIRES	SP	-23,692253527	-46,394156819	Via pública	9588
RUA URUGUAI	726	GUILHERMINA	PRAIA GRANDE	SP	-24,015834737	-46,433396034	Via pública	36909
RUA ONZE DE AGOSTO	57	ITAPURA	CAMPINAS	SP	-22,9020670662	-47,069003257	Via pública	29333
ESTRADA VELHA DE AGUASSAI	80	ZONA RURAL	COTIA	SP	-23,6700147154	-47,0598637816	Unidade rural	21474
RUA BARÃO DO RIO BRANCO	0	CENTRO	APARECIDA	SP	-22,833155781	-45,213346169	Comércio e serviços	33766
RUA CATAGUÁSES	93	SAO FRANCISCO	S.BARBARA D OESTE	SP	-22,7653796724	-47,3883315356	Via pública	32795
AVENIDA SANTA CATARINA	482	CAMPO BELO	S.PAULO	SP	-23,6404264701	-46,6679478192	Via pública	7696
ACESSO RODOVIA FRANCISCO ALVES NEGRÃO	0	RURAL	ITAPEVA	SP	-23,975765414	-48,905735637	Outros	35947
RUA PASQUAL VALVA	197	CIDADE ADEMAR	S.PAULO	SP	-23,6898132295	-46,6417513608	Via pública	30589
RUA FRANCISCO SOARES	83	CAMPO LIMPO	S.PAULO	SP	-23,6333921991	-46,7482446617	Outros	34400
RUA FREI CANECA	1164		S.PAULO	SP	-23,5569643724	-46,6572101849	Outros	35912
RUA SANTINA APARECIDA DE OLIVEIRA	0	SÃO DOMINGOS	SUMARE	SP	-22,8164575199	-47,2630932999	Via pública	25290
RUA PROFESSOR FERREIRA LIMA	5	AGUARDENTE DO REINO	MOGI MIRIM	SP	-22,418647576	-46,9699293445	Via pública	24614
AVENIDA JOAO DIAS	498	SANTO AMARO	S.PAULO	SP	-23,6460891439	-46,7052762214	Via pública	25833
RUA JÚLIO MARCONDES GUIMARÃES	115	JARDIM ARISTOCRATA	SOROCABA	SP	-23,5287304414	-47,4698184491	Via pública	11926
RUA PEDRO CAVALO	1	RURAL	BIRIGUI	SP	-21,252716017	-50,309840661	Via pública	2784
RUA JACI STEVAUX VILAÇA	2	VILA ENGLER	BAURU	SP	-22,334272679	-49,047813855	Via pública	26793
RUA ELBA	1929	SACOMA	S.PAULO	SP	-23,618231334	-46,604361149	Outros	23734
ESTRADA VELHA GUARULHOS-SÃO MIGUEL	22	CUMBICA	GUARULHOS	SP	-23,454414521	-46,451658033	Rodovia/Estrada	11426
RUA MARTINHO PRADO	153	REPUBLICA	S.PAULO	SP	-23,5504691646	-46,646016686	Outros	24262
RUA MARECHAL DEODORO	637	NOVA PETRÓPOLIS	S.BERNARDO DO CAMPO	SP	-23,7046625811	-46,5514043137	Via pública	16939
RUA JOAQUIM FLORIANO	254	ITAIM BIBI	S.PAULO	SP	-23,5839861682	-46,6723637882	Outros	12455
AVENIDA PRESTES MAIA	1000	JARDIM D ABRIL	OSASCO	SP	-23,5688629484	-46,7790897518	Via pública	38469
RUA LEONARDO JERÔNIMO DA SILVA	56	J TRÊS MARIAS	TABOAO DA SERRA	SP	-23,6175332491	-46,777295574	Via pública	31649
AVENIDA LUÍS PELIZARI	430	DISTRITO INDUSTRIAL	JUNDIAI	SP	-23,1494840041	-46,9442386792	Lazer e recreação	38029
RUA ARLINDO COLACO	118	SAO MIGUEL	S.PAULO	SP	-23,4922166012	-46,4429732855	Restaurante e afins	5996
RUA AUGUSTA	0		S.PAULO	SP	-23,556276075	-46,65826894	Outros	14840
RUA COMENDADOR NESTOR PEREIRA	120	PARI	S.PAULO	SP	-23,5245064778	-46,6192997481	Outros	31858
AVENIDA IMPERATRIZ LEOPOLDINA	0	ALTO DE PINHEIROS	S.PAULO	SP	-23,537386445	-46,725492216	Via pública	3721
RUA SANTA RITA	272	PARI	S.PAULO	SP	-23,531876111	-46,610820698	Comércio e serviços	21259
AVENIDA JOÃO OLEZIO MARQUES	501	CHÁCARA PLANALTO	SERTAOZINHO	SP	-21,07033447	-47,910789822	Lazer e recreação	9135
RUA DELFIM GUEDES	48	CIDADE ADEMAR	S.PAULO	SP	-23,6767304192	-46,628787138	Outros	13730
AVENIDA FERNANDO PESSOA	5000		JANDIRA	SP	-23,531233677	-46,903036802	Comércio e serviços	11282
RUA GONCALVES LEDO	295	IPIRANGA	S.PAULO	SP	-23,5971066764	-46,6028602101	Outros	34818
RUA XIRIRICA	315	CARRAO	S.PAULO	SP	-23,551964392	-46,5431158152	Via pública	31570
RUA UCILLA LORENCINI TAFARELO	0	CECAP	JUNDIAI	SP	-23,139716876	-46,917823074	Via pública	28001
RUA AUGUSTA	1321	CONSOLAÇÃO	S.PAULO	SP	-23,5558718806	-46,6578286616	Outros	20108
AVENIDA DAS CEREJEIRAS	0		S.PAULO	SP	-23,500414839	-46,572708693	Outros	17944
Avenida do Estado	2600	bom retiro	S.PAULO	SP	-23,521595683	-46,638752742	Outros	32659
MORRO DO PARANAMBUCO	10	CENTRO	ITANHAEM	SP	-24,1810623334	-46,7825652414	Via pública	10235
RUA PADRE CLEMENTE SEGURA	249		S.PAULO	SP	-23,5170502587	-46,4718001423	Outros	12066
RUA IACANGA	131	VILA MARIA	S.PAULO	SP	-23,5066235947	-46,587824296	Via pública	8021
RUA REGISTRO	300	FREGUESIA DO O	S.PAULO	SP	-23,486538176	-46,685894733	Via pública	31019
AVENIDA PROJETADA CANINDE PARI	0	PARI	S.PAULO	SP	-23,522938195	-46,625259838	Outros	27500
RUA SAO PAULO	400	LIBERDADE	S.PAULO	SP	-23,5569403321	-46,6291844888	Via pública	24210
AVENIDA DOMINGOS FALAVINA	0	JARDIM RESIDENCIAL VALE DO SOL	S.JOSE DO RIO PRETO	SP	-20,788666472	-49,388938721	Via pública	15423
Avenida Washington Luiz	3990	Chácara Flora	S.PAULO	SP	-23,6400508881	-46,6736488342	Outros	25487
ESTRADA DAS LAGRIMAS	1790	SACOMA	S.PAULO	SP	-23,6184018906	-46,5926820898	Comércio e serviços	1388
RUA TREZE DE MAIO	200		CAMPINAS	SP	-22,9061608053	-47,0612425822	Outros	25770
RUA GERÔNIMO CAETANO GARCÍA	200	JD ELIZA	FRANCISCO MORATO	SP	-23,284171598	-46,7445540502	Via pública	24299
RUA PADRE JOSE GARZOTTI	280	CIDADE DUTRA	S.PAULO	SP	-23,710799496	-46,701060653	Via pública	36528
RUA QUINZE DE NOVEMBRO	0	CENTRO	JUNDIAI	SP	-23,180717099	-46,884809271	Via pública	2309
Avenida Maria Coelho Aguiar	215	Jardim São Luiz	S.PAULO	SP	-23,643644418	-46,701184093	Outros	1662
AVENIDA UBIRAMA	161	CENTRO	LENCOIS PAULISTA	SP	-22,6008883384	-48,7955266752	Comércio e serviços	34785
RUA DIOMAR ACKEL	0	PQ VENT VERT	GUARULHOS	SP	-23,464895078	-46,421809314	Outros	34481
RUA RODRIGUES BARBOSA	27	AGUA RASA	S.PAULO	SP	-23,5539938583	-46,5732485749	Via pública	17694
AVENIDA DAS FLÔRES	100	CENTRO	OSASCO	SP	-23,5317643989	-46,7869166029	Via pública	4933
RUA JOAQUIM IVAL DE JESUS	80	J SÃO JUDAS TADEU	TABOAO DA SERRA	SP	-23,6216335052	-46,8067081843	Via pública	12820
ESTRADA DOM JOAO NERY	4768		S.PAULO	SP	-23,532990167	-46,398968207	Outros	27945
AVENIDA VÍTOR BUENO	425	JARDIM ZANIBONI	MOGI GUACU	SP	-22,3476682507	-46,9226269235	Restaurante e afins	11560
RUA PAULO FRANCISCO COSCO	40	SAO LUCAS	TAUBATE	SP	-23,0254225234	-45,5698286081	Via pública	4451
RUA TOMARACA	14	ITAQUERA	S.PAULO	SP	-23,5235899732	-46,4677541778	Via pública	32751
RUA ADELE BIAZÓN POLISEL	30	RESIDENCIAL SAO DOMINGOS	MAUA	SP	-23,6456924885	-46,4527887798	Outros	9457
AVENIDA PIRACEMA	1400	CENTRO EMPRESARIAL TAMBORÉ	BARUERI	SP	-23,5051650368	-46,8323264728	Via pública	603
RUA ANTONIO LOMBARDO	273	CIDADE LIDER	S.PAULO	SP	-23,5736382467	-46,4977390994	Outros	7340
RUA QUINZE DE NOVEMBRO	408		S.VICENTE	SP	-23,9625869777	-46,3849812211	Outros	21060
AVENIDA AURO SOARES DE MOURA ANDRADE	1086	BARRA FUNDA	S.PAULO	SP	-23,527024746	-46,6655227545	Outros	15341
RUA ARRAIAL DE SANTA BARBARA	100	VILA JACUI	S.PAULO	SP	-23,5039121312	-46,4710001008	Via pública	2558
AVENIDA DOUTOR ULISSES GUIMARÃES	570		DIADEMA	SP	-23,6943374495	-46,6193566641	Outros	29704
Rua Santa Bárbara	25	ÉDEN	SOROCABA	SP	-23,409516495	-47,446061451	Outros	17261
RUA MORAIS DE BARROS	0	CAMPO BELO	S.PAULO	SP	-23,613975889	-46,675074049	Via pública	1227
ESTAÇÃO METRO CARRÃO	0		S.PAULO	SP	-23,538061892	-46,565169099	Outros	6937
RUA CAMPO NOVO DO SUL	345	VILA ANDRADE	S.PAULO	SP	-23,6375807124	-46,7400486646	Comércio e serviços	25536
RUA AMARAL GURGEL	374	REPUBLICA	S.PAULO	SP	-23,5439493507	-46,6476818176	Via pública	36643
Avenida Sapopemba	4750	Santa Clara	S.PAULO	SP	-23,570314395	-46,540261732	Outros	18247
PRAÇA WILSON ROCHA DE SIQUEIRA	0	BAIRRO DOS CARVALHOS	S.JOSE DOS CAMPOS	SP	-23,243451829	-45,916582381	Outros	634
RUA ANDRÉ RINALDI PETRONI	91	JD PAULISTA	S.CARLOS	SP	-22,0223033105	-47,9073754996	Via pública	13878
ESTAÇÃO TREM PRESIDENTE ALTINO	0		OSASCO	SP	-23,531548	-46,762127	Outros	14101
AVENIDA GOVERNADOR CARVALHO PINTO	350		S.PAULO	SP	-23,5139307538	-46,5461473096	Outros	35332
Avenida vila ema	2731	vila ema	S.PAULO	SP	-23,5802655731	-46,5519131644	Outros	17484
R. PROF. FILADELFO AZEVEDO	510	VILA NOVA CONCEIÇÃO	S.PAULO	SP	-23,5887803671	-46,6690538701	Outros	29498
FAZENDA ESPRAIADO	0	CENTRO	IPUA	SP	-20,4443106952	-48,0174556794	Unidade rural	26933
RUA IBITIRAMA	737	VILA PRUDENTE	S.PAULO	SP	-23,5868420706	-46,5846296582	Via pública	17630
ESTRADA CANAL DE COCAIA	4000	GRAJAU	S.PAULO	SP	-23,753287021	-46,672959233	Via pública	23753
R.AUGUSTA	523	Consolação	S.PAULO	SP	-23,5493398351	-46,6502670505	Outros	34806
ESTRADA DO CAIBRO	2000	PARELHEIROS	S.PAULO	SP	-23,828237812	-46,731088691	Unidade rural	19733
Rua dos estudantes	49	Liberdade	S.PAULO	SP	-23,5554814784	-46,6347936484	Outros	9240
RUA MARIA BARBOSA CHAVES	1	ANTARTICA	PRAIA GRANDE	SP	-24,003763122	-46,447564039	Via pública	11727
RUA PARATI	48	CRNIS	S.ANDRE	SP	-23,6761129819	-46,5426948592	Outros	5980
RUA STRAUS	376	VILA GUANABARA	DIADEMA	SP	-23,699716662	-46,598973976	Outros	12616
RUA MINAS GERAIS	10	JARDIM VISTA VERDE	S.ISABEL	SP	-23,3233104244	-46,2382254208	Via pública	35009
RUA MILLER	985	PARI	S.PAULO	SP	-23,533634705	-46,617889869	Via pública	26357
AVENIDA JOSE MARTINS LISBOA	135	JARDIM HELENA	S.PAULO	SP	-23,481925531	-46,422503833	Via pública	17297
AVENIDA GREGORIO BEZERRA	255	CIDADE DUTRA	S.PAULO	SP	-23,7079758775	-46,6884874339	Via pública	17169
AVENIDA TÂMARA	0	VILA SANTA TEREZINHA	CARAPICUIBA	SP	-23,519798756	-46,838094411	Via pública	30557
RUA KANDINSKY	50	SACOMA	S.PAULO	SP	-23,6338667479	-46,6083249158	Via pública	11361
RUA WALDEMAR FERREIRA DA SILVA	19	CIDADE TIRADENTES	S.PAULO	SP	-23,5902032044	-46,4050837204	Via pública	36280
RUA MARCO AURELIO CIDADE	33	JABAQUARA	S.PAULO	SP	-23,6359650209	-46,6349614446	Via pública	14337
RODOVIA SP 125	25		UBATUBA	SP	-23,369334005	-45,144574722	Outros	25230
RUA VINTE E DOIS	561		S.FE DO SUL	SP	-20,211121043	-50,927327451	Via pública	24215
FAZENDA COQUEIRO TORTO	0		AGUAS DA PRATA	SP	-21,9334561503	-46,7140286166	Unidade rural	19760
RUA RAUL PEIXOTO	0	VILA ANA MARIA	RIBEIRAO PRETO	SP	-21,210936984	-47,817010465	Via pública	37351
RUA FREI GÁSPAR	753	JARDIM BOLELLI	S.BERNARDO DO CAMPO	SP	-23,7173063273	-46,5497360178	Outros	36992
RUA JACUÍ	0	VILA OPERARIA	DIADEMA	SP	-23,670226915	-46,616519113	Outros	13904
RUA ANDRÉ PADILHA SOBRINHO	1342	ALTO HIGIENOPOLIS	BAURU	SP	-22,3219632094	-49,0669059694	Via pública	22530
RUA AVELINA NOGUEIRA DO PRADO	400		TABOAO DA SERRA	SP	-23,6084234645	-46,7543425905	Via pública	8315
RUA JABURAM	131	ITAIM	GUARULHOS	SP	-23,4785063646	-46,3941266779	Via pública	954
AVENIDA JAIME TORRES	300	PONTE RASA	S.PAULO	SP	-23,5185557753	-46,508427442	Outros	12117
RUA FRANCISCO ALVES	0	PAULICÉIA	S.BERNARDO DO CAMPO	SP	-23,67109348	-46,580639632	Via pública	37263
R. DA JUTA	30		S.PAULO	SP	-23,5415913473	-46,6179520383	Outros	23415
AVENIDA FIRESTONE	0	ÁREA INDUSTRIAL 15	S.ANDRE	SP	-23,660876496	-46,51663875	Via pública	32956
AVENIDA JOÃO PAULO I	1262	AGUAR MORNA	EMBU DAS ARTES	SP	-23,640110532	-46,816111759	Via pública	6853
RUA SALDANHA MARINHO	371	ITAPURA	CAMPINAS	SP	-22,9023746272	-47,0679937932	Via pública	18694
ESTRADA DOUTOR ALTINO BONDENSAN	500	SANTA INES 3	S.JOSE DOS CAMPOS	SP	-23,175604426	-45,755241178	Via pública	23966
RUA GENERAL FERREIRA DE AZEVEDO	150	PONTE RASA	S.PAULO	SP	-23,5200678844	-46,493808785	Outros	14157
AVENIDA ROTARY	630	CENTRO	S.BERNARDO DO CAMPO	SP	-23,7220714769	-46,5402619871	Via pública	23232
AVENIDA ANDRADE NEVES	0	CASTELO	CAMPINAS	SP	-22,890047998	-47,077276874	Via pública	38371
ALAMEDA DOS GLADÍOLOS	420	JARDIM SIMUS III	SOROCABA	SP	-23,4986597285	-47,4973633057	Via pública	8135
RUA SÃO GERALDO	57		S.ANDRE	SP	-23,6800755554	-46,5457419625	Outros	4073
Antonio Fogaça de Almeida	490	Centro	S.MIGUEL ARCANJO	SP	-23,8818308047	-47,9979732567	Outros	15286
RUA AMERICO BRASILIENSE	2201	SANTO AMARO	S.PAULO	SP	-23,6284421837	-46,7070500932	Outros	35931
RUA PAULA SOUSA	62	SE	S.PAULO	SP	-23,5390529617	-46,6281326368	Outros	9338
RUA DESEMBARGADOR MARIO GUIMARAES	308	ITAIM PAULISTA	S.PAULO	SP	-23,508578523	-46,371576471	Via pública	24850
AVENIDA CASPER LIBERO	0	REPUBLICA	S.PAULO	SP	-23,535941042	-46,635597394	Outros	36885
RUA FRANCISCO DE CALDAS	137	CIDADE DUTRA	S.PAULO	SP	-23,716762843	-46,6892815542	Via pública	4420
RUA DÁRIA GALVÃO DA SILVA	77	JARDIM MONTREAL	SOROCABA	SP	-23,4966180958	-47,5207755778	Via pública	28158
AVENIDA LOURENCO DE SOUZA FRANCO	0	JUNDIAPEBA	MOGI DAS CRUZES	SP	-23,544169578	-46,246479982	Via pública	16809
RUA HENRIQUE MONTEIRO	179	PINHEIROS	S.PAULO	SP	-23,5696765304	-46,6902846976	Via pública	9326
ESTRADA DE ITAPECERICA	160		S.PAULO	SP	-23,642573678	-46,738188314	Outros	32621
RUA FILOMENA CASSILHAS	160	SANTA TEREZINHA	S.BERNARDO DO CAMPO	SP	-23,7211032877	-46,5335254449	Via pública	18743
RUA JORGE DE BARROS	29	IGUATEMI	S.PAULO	SP	-23,5953802167	-46,4419985697	Via pública	14616
RODOVIA SP 160	68	ESPLANADA DOS BARREIROS	S.VICENTE	SP	-23,961758912	-46,403784758	Via pública	22874
RUA DO GUAÇU	191	JARDIM UTINGA	S.ANDRE	SP	-23,6172111892	-46,5199657767	Via pública	4724
RODOVIA INDIO TIBIRIÇA	15000	PQ PALMEIRAS	SUZANO	SP	-23,644784313	-46,326006736	Via pública	12902
RUA COLOMBIA	512		S.PAULO	SP	-23,5698906191	-46,6724660849	Outros	23930
RUA JOSÉ CRISTÓVÃO CARDOSO	1025	VILA CLAUDIA II	LIMEIRA	SP	-22,5823590042	-47,3986366957	Restaurante e afins	27530
AVENIDA DOMINGOS BARALDO	1	RURAL	NOVO HORIZONTE	SP	-21,468192778	-49,23154511	Via pública	17017
rua carlo pallavicino	77	jaragua	S.PAULO	SP	-23,4539861579	-46,7373795248	Outros	15760
RUA MARINA LEMOS DE ABREU	0		S.PAULO	SP	-23,473629396	-46,670034216	Outros	35212
RUA ALFA	0	CDHU VILA GIOIA	ITAPEVI	SP	-23,542419922	-46,967954342	Via pública	1496
TRAVESSA ESPARTA	60	PARQUE DAS NAÇÕES	S.ANDRE	SP	-23,6377493604	-46,5195336202	Via pública	13582
RUA ULISSES GUIMARAES	345	JD ELDORADO	S.ISABEL	SP	-23,312539531	-46,192591475	Via pública	32313
AVENIDA EDUCADOR PAULO FREIRE	1235	VILA MARIA	S.PAULO	SP	-23,5118862931	-46,5598629993	Via pública	25029
AVENIDA SAPOPEMBA	14508	SAO RAFAEL	S.PAULO	SP	-23,6216038688	-46,4621377617	Via pública	20516
AVENIDA VICENTE DE CARVALHO	0	PORTAL ARACOIABA	PRAIA GRANDE	SP	-24,023653455	-46,480553196	Outros	18931
RUA ALFELIA JOSEFINA SIMIONATO MORENO	18	CHACARA BEIRA RIO	ITAPEVI	SP	-23,5544000442	-46,9361274851	Outros	26906
rua oridio bartolini	47	horizonte azul	S.PAULO	SP	-23,7314353802	-46,7857953015	Outros	30296
RUA VIOLANTINO DOS SANTOS	183	IPIRANGA	S.PAULO	SP	-23,5946472908	-46,5916471387	Via pública	5189
RUA JOSE ALVARES MOREIRA	150	ITAIM PAULISTA	S.PAULO	SP	-23,4859719783	-46,3841178537	Via pública	2154
AVENIDA PARADA PINTO	2300	CACHOEIRINHA	S.PAULO	SP	-23,4701718625	-46,6490968383	Comércio e serviços	38526
RUA SONHO GAUCHO	100	ARTUR ALVIM	S.PAULO	SP	-23,5259527724	-46,4824381434	Via pública	11313
AVENIDA DEPUTADO CANTIDIO SAMPAIO	3200	BRASILANDIA	S.PAULO	SP	-23,4590721253	-46,6871992875	Via pública	4672
RODOVIA PRESIDENTE DUTRA (BR 116)	71		APARECIDA	SP	-22,8561282024	-45,2311395053	Outros	18020
RUA PEIXOTO MELO FILHO	300	CIDADE ADEMAR	S.PAULO	SP	-23,6821929708	-46,6636146428	Outros	38759
RUA EVARISTE GALOIS	78	ARTUR ALVIM	S.PAULO	SP	-23,532833885	-46,478472829	Via pública	3751
RUA ROMANÓ	0	VILA GATTI	MAUA	SP	-23,664538217	-46,452892067	Outros	1168
PRAÇA NOVE DE JULHO	0	AREA RURAL	PROMISSAO	SP	-21,5351899771	-49,8497007936	Lazer e recreação	37087
RUA ARMANDO MARCONDES MACHADO	186	PARQUE SÃO DOMINGOS	PINDAMONHANGABA	SP	-22,935034745	-45,4524814936	Via pública	34654
RUA TENENTE LOPES	2101	JARDIM MARIA LUIZA	JAU	SP	-22,3029573752	-48,5707788509	Via pública	5939
RUA AUTA PINDER	0	CENTRO	S.SEBASTIAO	SP	-23,799901143	-45,4069255584	Via pública	33991
PRAÇA MINISTRO FAGUNDES DE ALMEIDA	10	IPIRANGA	S.PAULO	SP	-23,5826021711	-46,611888254	Via pública	27166
AVENIDA SANTA MARINA	1161	LAPA	S.PAULO	SP	-23,5157362997	-46,690984632	Via pública	19781
RUA CAPITAO LUIS RAMOS	20	VILA GUILHERME	S.PAULO	SP	-23,5094858189	-46,6089500328	Outros	24575
AVENIDA JOÃO PAULO I	1098	AGUAR MORNA	EMBU DAS ARTES	SP	-23,6400737819	-46,8165287519	Via pública	7012
RUA DOUTOR CARLOS DE OLIVEIRA	0	RECANTO DO SOL I	CAMPINAS	SP	-22,9608049	-47,145877895	Via pública	22424
AVENIDA ENGENHEIRO EUSEBIO STEVAUX	823	CAMPO GRANDE	S.PAULO	SP	-23,6685459874	-46,7027788309	Comércio e serviços	25719
AVENIDA PROFESSOR FRANCISCO MORATO	5975	MORUMBI	S.PAULO	SP	-23,5776660533	-46,7080840118	Via pública	19617
PASSAGEM SÃO PAULO	18	COOPERATIVA	S.BERNARDO DO CAMPO	SP	-23,7362150117	-46,5920056172	Via pública	29738
AVENIDA B	85	PARQUE CONTINENTAL	S.VICENTE	SP	-23,9544134865	-46,4546905774	Via pública	30114
AVENIDA VILA EMA	100	VILA PRUDENTE	S.PAULO	SP	-23,5780614115	-46,5750514748	Via pública	17941
AVENIDA DOM PEDRO I	246	BAIRRO SILVEIRA	S.ANDRE	SP	-23,6669441194	-46,5144939842	Via pública	3887
AVENIDA CASPER LIBERO	589	REPUBLICA	S.PAULO	SP	-23,5411508435	-46,6365663198	Restaurante e afins	18600
AVENIDA SAO JOSE DOS CAMPOS	0	V DE FATIMA	PARAIBUNA	SP	-23,391006686	-45,6601750712	Via pública	18689
RUA RECIFE	455	CONJ HAB PÃO DE AÇUCAR	EMBU DAS ARTES	SP	-23,6256006535	-46,82049203	Outros	15387
RUA JOANA CRISTINA LOURENÇO	0	BALNEÁRIO ITAGUAÍ	MONGAGUA	SP	-24,129874366	-46,693062028	Via pública	9501
AVENIDA VILA EMA	2720	SAO LUCAS	S.PAULO	SP	-23,5824719981	-46,550829674	Via pública	588
RUA DA GAVEA	1350	VILA MARIA	S.PAULO	SP	-23,516515796	-46,582233638	Outros	25151
RUA ROCK ESTRELA	352	ITAQUERA	S.PAULO	SP	-23,5205816372	-46,4718773922	Outros	19878
AVENIDA ANTONIO ESTEVAO DE CARVALHO	1990	VILA MATILDE	S.PAULO	SP	-23,5310266315	-46,5022207196	Terminal/Estação	22089
